image_id,storm_id,relative_time,ocean,wind_speed,train
erx_083,erx,381600,2,105,1
erx_084,erx,383400,2,105,1
erx_085,erx,385200,2,105,1
erx_086,erx,388800,2,105,1
erx_087,erx,390600,2,105,1
erx_088,erx,392400,2,105,1
erx_089,erx,394200,2,105,1
erx_090,erx,396000,2,105,1
erx_091,erx,399600,2,105,1
erx_092,erx,401400,2,105,1
erx_093,erx,403200,2,105,1
erx_094,erx,405000,2,105,1
erx_095,erx,406800,2,105,1
erx_096,erx,410400,2,105,1
erx_097,erx,412200,2,104,1
erx_098,erx,414000,2,104,1
erx_099,erx,415800,2,104,1
erx_100,erx,417600,2,103,1
erx_101,erx,421200,2,102,1
erx_102,erx,423000,2,102,1
erx_103,erx,424800,2,101,1
erx_104,erx,426600,2,101,1
erx_105,erx,428400,2,101,1
erx_106,erx,432000,2,100,1
erx_107,erx,433800,2,100,1
erx_108,erx,435600,2,100,1
erx_109,erx,437399,2,100,1
erx_110,erx,439199,2,100,1
erx_111,erx,442800,2,100,1
erx_112,erx,444600,2,100,1
erx_113,erx,453598,2,100,1
erx_114,erx,455400,2,100,1
fcr_221,fcr,476999,1,91,1
fcr_222,fcr,478800,1,91,1
fcr_223,fcr,480599,1,92,1
fcr_224,fcr,482399,1,92,1
fcr_225,fcr,485998,1,93,1
fcr_226,fcr,487799,1,93,1
fcr_227,fcr,489599,1,94,1
fcr_228,fcr,491399,1,94,1
fcr_229,fcr,493199,1,95,1
fcr_230,fcr,496799,1,95,1
fcr_231,fcr,498599,1,96,1
fcr_232,fcr,500399,1,96,1
fcr_233,fcr,503999,1,97,1
fcr_234,fcr,507600,1,98,1
fcr_235,fcr,509401,1,98,1
fcr_236,fcr,511200,1,99,1
fcr_237,fcr,513000,1,99,1
fcr_238,fcr,514800,1,100,1
fcr_239,fcr,518401,1,100,1
fcr_240,fcr,520200,1,101,1
fcr_241,fcr,522000,1,101,1
fcr_242,fcr,523801,1,102,1
fcr_243,fcr,525600,1,102,1
fcr_244,fcr,529200,1,103,1
fcr_245,fcr,531000,1,103,1
fcr_246,fcr,532801,1,104,1
fcr_247,fcr,534600,1,104,1
fcr_248,fcr,536400,1,105,1
fcr_249,fcr,540000,1,105,1
fcr_250,fcr,541800,1,104,1
fcr_251,fcr,543600,1,104,1
fcr_252,fcr,545400,1,103,1
fcr_253,fcr,547201,1,103,1
fcr_254,fcr,550800,1,102,1
fcr_255,fcr,552599,1,102,1
fcr_256,fcr,554399,1,101,1
fcr_257,fcr,556199,1,101,1
fcr_258,fcr,557999,1,100,1
fcr_259,fcr,561599,1,100,1
fcr_260,fcr,563399,1,99,1
fcr_261,fcr,565199,1,99,1
fcr_262,fcr,567000,1,98,1
fcr_263,fcr,568799,1,98,1
fcr_264,fcr,572398,1,97,1
fcr_265,fcr,574199,1,97,1
fcr_266,fcr,575999,1,96,1
fgi_149,fgi,323999,1,91,1
fgi_150,fgi,325799,1,92,1
fgi_151,fgi,327599,1,93,1
fgi_152,fgi,329401,1,93,1
fgi_153,fgi,331200,1,94,1
fgi_154,fgi,334800,1,96,1
fgi_155,fgi,336600,1,97,1
fgi_156,fgi,338401,1,98,1
fgi_157,fgi,340200,1,98,1
fgi_158,fgi,342000,1,99,1
fgi_159,fgi,345600,1,99,1
fgi_160,fgi,347400,1,98,1
fgi_161,fgi,349200,1,97,1
fgi_162,fgi,351000,1,97,1
fgi_163,fgi,352801,1,96,1
fgi_164,fgi,356399,1,94,1
fhl_104,fhl,237599,1,91,1
fhl_105,fhl,239400,1,92,1
fhl_106,fhl,241199,1,93,1
fhl_107,fhl,243000,1,93,1
fhl_108,fhl,244800,1,94,1
fhl_109,fhl,248399,1,96,1
fhl_110,fhl,250199,1,97,1
fhl_111,fhl,251999,1,98,1
fhl_112,fhl,253800,1,98,1
fhl_113,fhl,255599,1,99,1
fhl_114,fhl,259199,1,101,1
fhl_115,fhl,260999,1,102,1
fhl_116,fhl,262799,1,103,1
fhl_117,fhl,264599,1,103,1
fhl_118,fhl,266399,1,104,1
fhl_119,fhl,270001,1,106,1
fhl_120,fhl,271801,1,107,1
fhl_121,fhl,273601,1,108,1
fhl_122,fhl,275401,1,108,1
fhl_123,fhl,277201,1,109,1
fhl_124,fhl,280801,1,110,1
fhl_125,fhl,282601,1,109,1
fhl_126,fhl,284401,1,109,1
fhl_127,fhl,286202,1,108,1
fhl_128,fhl,288001,1,108,1
fmv_021,fmv,46799,1,91,1
fmv_022,fmv,48599,1,93,1
fmv_023,fmv,50399,1,95,1
fmv_024,fmv,59399,1,106,1
fmv_025,fmv,61200,1,108,1
fmv_026,fmv,62999,1,110,1
fmv_027,fmv,64800,1,112,1
fmv_028,fmv,66599,1,114,1
fmv_029,fmv,68400,1,116,1
fmv_030,fmv,70199,1,118,1
fmv_031,fmv,72000,1,120,1
fmv_065,fmv,142200,1,120,1
fmv_066,fmv,144001,1,119,1
fna_164,fna,356400,1,91,1
fna_165,fna,358200,1,92,1
fna_166,fna,360000,1,93,1
fna_167,fna,361800,1,93,1
fna_168,fna,363600,1,94,1
fna_169,fna,367200,1,95,1
fna_170,fna,369000,1,94,1
fna_171,fna,370802,1,94,1
fna_172,fna,372600,1,93,1
fna_173,fna,374401,1,93,1
fna_174,fna,378001,1,92,1
fna_175,fna,379801,1,92,1
frv_061,frv,133199,1,91,1
frv_062,frv,135000,1,92,1
frv_063,frv,136799,1,93,1
frv_064,frv,138599,1,93,1
frv_065,frv,140399,1,94,1
frv_066,frv,143999,1,96,1
frv_067,frv,145799,1,98,1
frv_068,frv,147599,1,99,1
frv_069,frv,149399,1,100,1
frv_070,frv,151198,1,101,1
frv_071,frv,154801,1,104,1
frv_072,frv,156600,1,105,1
frv_073,frv,158400,1,106,1
frv_074,frv,160201,1,108,1
frv_075,frv,162000,1,109,1
frv_076,frv,165600,1,112,1
frv_077,frv,167400,1,113,1
frv_078,frv,169201,1,115,1
frv_079,frv,171000,1,117,1
frv_080,frv,172800,1,118,1
frv_096,frv,208799,1,120,1
frv_097,frv,210599,1,119,1
frv_098,frv,212398,1,119,1
frv_099,frv,214199,1,118,1
frv_100,frv,215999,1,118,1
frv_101,frv,219599,1,117,1
frv_102,frv,221401,1,117,1
frv_103,frv,223199,1,116,1
frv_104,frv,225000,1,116,1
frv_105,frv,226798,1,115,1
frv_106,frv,230399,1,115,1
frv_107,frv,232199,1,114,1
frv_108,frv,233999,1,114,1
frv_109,frv,237599,1,113,1
frv_110,frv,241200,1,112,1
frv_111,frv,243000,1,112,1
frv_112,frv,244801,1,111,1
frv_113,frv,246600,1,111,1
frv_114,frv,248400,1,110,1
frv_115,frv,252000,1,109,1
frv_116,frv,253801,1,107,1
frv_117,frv,255600,1,106,1
frv_118,frv,257402,1,105,1
frv_119,frv,259201,1,104,1
fuv_148,fuv,324001,1,91,1
fuv_149,fuv,325799,1,93,1
fuv_150,fuv,327599,1,94,1
fuv_151,fuv,329399,1,95,1
fuv_152,fuv,331199,1,96,1
fuv_153,fuv,334801,1,99,1
fuv_154,fuv,336600,1,100,1
fuv_155,fuv,338400,1,101,1
fuv_156,fuv,340202,1,103,1
fuv_157,fuv,342000,1,104,1
fuv_158,fuv,345600,1,106,1
fuv_159,fuv,347400,1,107,1
fuv_160,fuv,349201,1,108,1
fuv_161,fuv,350999,1,108,1
fuv_162,fuv,352800,1,109,1
fuv_163,fuv,356400,1,111,1
fuv_164,fuv,358202,1,112,1
fuv_165,fuv,360000,1,113,1
fuv_166,fuv,361801,1,113,1
fuv_167,fuv,363601,1,114,1
fuv_168,fuv,367201,1,115,1
fuv_169,fuv,369000,1,114,1
fuv_170,fuv,370800,1,114,1
fuv_171,fuv,372601,1,113,1
fuv_172,fuv,374400,1,113,1
fuv_173,fuv,377999,1,112,1
fuv_174,fuv,379799,1,112,1
fuv_175,fuv,381599,1,111,1
fuv_176,fuv,383398,1,111,1
fuv_177,fuv,385199,1,110,1
fuv_178,fuv,388799,1,109,1
fuv_179,fuv,390599,1,108,1
fuv_180,fuv,392399,1,107,1
fuv_181,fuv,394199,1,107,1
fuv_182,fuv,396000,1,106,1
fuv_183,fuv,399599,1,104,1
fuv_184,fuv,401399,1,103,1
fzw_030,fzw,259198,2,119,1
fzw_031,fzw,260998,2,119,1
fzw_032,fzw,262798,2,119,1
fzw_033,fzw,264598,2,118,1
fzw_034,fzw,268198,2,117,1
fzw_035,fzw,269998,2,117,1
fzw_036,fzw,271798,2,116,1
fzw_037,fzw,273598,2,116,1
fzw_038,fzw,275398,2,116,1
fzw_039,fzw,278997,2,115,1
fzw_040,fzw,280798,2,114,1
fzw_041,fzw,282598,2,113,1
fzw_042,fzw,284398,2,112,1
fzw_043,fzw,286198,2,111,1
fzw_044,fzw,289798,2,110,1
fzw_045,fzw,291598,2,109,1
fzw_046,fzw,293398,2,108,1
fzw_047,fzw,295198,2,107,1
fzw_048,fzw,296998,2,106,1
fzw_049,fzw,300598,2,105,1
fzw_050,fzw,302398,2,104,1
fzw_051,fzw,304197,2,104,1
fzw_052,fzw,305998,2,104,1
fzw_053,fzw,307798,2,103,1
fzw_054,fzw,311398,2,102,1
fzw_055,fzw,313198,2,102,1
fzw_056,fzw,322198,2,100,1
fzw_057,fzw,323998,2,99,1
fzw_058,fzw,325798,2,99,1
fzw_059,fzw,327598,2,99,1
fzw_060,fzw,329398,2,98,1
fzw_061,fzw,332998,2,97,1
fzw_062,fzw,334798,2,97,1
fzw_063,fzw,336598,2,96,1
fzw_064,fzw,338398,2,96,1
fzw_065,fzw,340198,2,96,1
fzw_066,fzw,343798,2,95,1
fzw_067,fzw,345598,2,95,1
fzw_068,fzw,347398,2,95,1
fzw_069,fzw,349198,2,95,1
fzw_070,fzw,350999,2,95,1
fzw_071,fzw,354598,2,95,1
fzw_072,fzw,356398,2,95,1
fzw_073,fzw,358198,2,95,1
fzw_074,fzw,359998,2,95,1
fzw_075,fzw,361798,2,95,1
fzw_076,fzw,365398,2,95,1
fzw_077,fzw,367198,2,95,1
fzw_078,fzw,368998,2,95,1
fzw_079,fzw,370798,2,95,1
fzw_080,fzw,372598,2,95,1
fzw_081,fzw,376198,2,95,1
fzw_082,fzw,377998,2,95,1
fzw_083,fzw,379798,2,95,1
fzw_084,fzw,381598,2,95,1
fzw_085,fzw,383398,2,95,1
fzw_086,fzw,386998,2,95,1
fzw_087,fzw,388798,2,95,1
fzw_088,fzw,390598,2,95,1
ggv_000,ggv,0,2,115,1
ggv_001,ggv,1800,2,115,1
ggv_002,ggv,3600,2,115,1
ggv_003,ggv,5400,2,115,1
ggv_004,ggv,7200,2,115,1
ggv_005,ggv,10800,2,115,1
ggv_006,ggv,12600,2,115,1
ggv_007,ggv,23400,2,114,1
ggv_008,ggv,25200,2,113,1
ggv_009,ggv,27000,2,112,1
ggv_010,ggv,28800,2,111,1
ggv_011,ggv,32400,2,110,1
ggv_012,ggv,34200,2,109,1
ggv_013,ggv,36000,2,108,1
ggv_014,ggv,37800,2,107,1
ggv_015,ggv,39600,2,106,1
ggv_016,ggv,43200,2,105,1
ggv_017,ggv,45000,2,104,1
ggv_018,ggv,46800,2,104,1
ggv_019,ggv,48600,2,104,1
ggv_020,ggv,50400,2,103,1
ggv_021,ggv,54000,2,102,1
ggv_022,ggv,55800,2,102,1
ggv_023,ggv,57600,2,101,1
ggv_024,ggv,59400,2,101,1
ggv_025,ggv,61200,2,101,1
ggv_026,ggv,64800,2,100,1
ggv_027,ggv,66600,2,100,1
ggv_028,ggv,68400,2,100,1
ggv_029,ggv,70200,2,100,1
ggv_030,ggv,72000,2,100,1
ggv_031,ggv,75600,2,100,1
ggv_032,ggv,77400,2,100,1
ggv_033,ggv,79200,2,100,1
ggv_034,ggv,81000,2,100,1
ggv_035,ggv,82800,2,100,1
ggv_036,ggv,86400,2,100,1
ggv_037,ggv,88200,2,100,1
ggv_038,ggv,90000,2,100,1
ggv_039,ggv,91800,2,100,1
ggv_040,ggv,93600,2,100,1
ggv_041,ggv,97200,2,100,1
ggv_042,ggv,99000,2,100,1
ggv_043,ggv,109801,2,99,1
ggv_044,ggv,111600,2,99,1
ggv_045,ggv,113400,2,99,1
ggv_046,ggv,115200,2,98,1
ggv_047,ggv,118800,2,97,1
ggv_048,ggv,120600,2,97,1
ggv_049,ggv,122400,2,96,1
ggv_050,ggv,124200,2,96,1
ggv_051,ggv,126000,2,96,1
ggv_052,ggv,129600,2,96,1
ggv_053,ggv,131400,2,98,1
ggv_054,ggv,133200,2,99,1
ggv_055,ggv,135000,2,101,1
ggv_056,ggv,136800,2,103,1
ggv_057,ggv,140400,2,106,1
ggv_058,ggv,142200,2,108,1
ggv_059,ggv,144000,2,109,1
ggv_060,ggv,145800,2,111,1
ggv_061,ggv,147600,2,113,1
ggv_062,ggv,151200,2,115,1
ggv_063,ggv,153000,2,115,1
ggv_064,ggv,154800,2,115,1
ggv_065,ggv,156600,2,115,1
ggv_066,ggv,158400,2,115,1
ggv_067,ggv,162000,2,115,1
ggv_068,ggv,163800,2,115,1
ggv_069,ggv,165600,2,115,1
ggv_070,ggv,167400,2,115,1
ggv_071,ggv,169200,2,115,1
ggv_072,ggv,172800,2,115,1
ggv_073,ggv,174600,2,115,1
ggv_074,ggv,176400,2,115,1
ggv_075,ggv,178200,2,115,1
ggv_076,ggv,180000,2,115,1
ggv_077,ggv,183600,2,115,1
ggv_078,ggv,185400,2,115,1
ggv_079,ggv,196200,2,114,1
ggv_080,ggv,198000,2,114,1
ggv_081,ggv,199800,2,114,1
ggv_082,ggv,201600,2,113,1
ggv_083,ggv,205200,2,112,1
ggv_084,ggv,207000,2,112,1
ggv_085,ggv,208800,2,111,1
ggv_086,ggv,210600,2,111,1
ggv_087,ggv,212400,2,111,1
ggv_088,ggv,216000,2,110,1
ggv_089,ggv,217800,2,110,1
ggv_090,ggv,219600,2,110,1
ggv_091,ggv,221400,2,109,1
ggv_092,ggv,223200,2,109,1
ggv_093,ggv,226800,2,108,1
ggv_094,ggv,228600,2,107,1
ggv_095,ggv,230400,2,107,1
ggv_096,ggv,232200,2,106,1
ggv_097,ggv,234000,2,106,1
ggv_098,ggv,237600,2,105,1
ggv_099,ggv,239400,2,106,1
ggv_100,ggv,241199,2,107,1
ggv_101,ggv,243000,2,108,1
ggv_102,ggv,244800,2,109,1
ggv_103,ggv,248400,2,110,1
ggv_104,ggv,250200,2,111,1
ggv_105,ggv,251999,2,112,1
ggv_106,ggv,253800,2,113,1
ggv_107,ggv,255600,2,114,1
ggv_108,ggv,259200,2,115,1
ggv_109,ggv,261000,2,115,1
ggv_110,ggv,262800,2,115,1
ggv_111,ggv,264600,2,115,1
ggv_112,ggv,266400,2,114,1
ggv_113,ggv,270000,2,110,1
ggv_114,ggv,271800,2,108,1
ggv_115,ggv,282600,2,98,1
ggv_116,ggv,284400,2,97,1
ggv_117,ggv,286200,2,96,1
ggv_118,ggv,288000,2,94,1
ggv_119,ggv,291600,2,92,1
ggv_120,ggv,293400,2,91,1
ggv_259,ggv,628200,2,91,1
ggv_260,ggv,630000,2,91,1
ggv_261,ggv,631800,2,91,1
ggv_262,ggv,633600,2,92,1
ggv_263,ggv,637200,2,93,1
ggv_264,ggv,639000,2,93,1
ggv_265,ggv,640800,2,94,1
ggv_266,ggv,642600,2,94,1
gmt_000,gmt,0,2,120,1
gmt_018,gmt,43199,2,120,1
gmt_019,gmt,44999,2,119,1
gmt_020,gmt,46799,2,119,1
gmt_021,gmt,48599,2,119,1
gmt_022,gmt,50399,2,118,1
gmt_023,gmt,53999,2,117,1
gmt_024,gmt,55798,2,117,1
gmt_025,gmt,57599,2,116,1
gmt_026,gmt,59399,2,116,1
gmt_027,gmt,61200,2,116,1
gmt_028,gmt,64801,2,115,1
gmt_029,gmt,66600,2,115,1
gmt_030,gmt,68400,2,115,1
gmt_031,gmt,70201,2,115,1
gmt_032,gmt,72000,2,115,1
gmt_033,gmt,75600,2,115,1
gmt_034,gmt,77400,2,115,1
gmt_035,gmt,79200,2,115,1
gmt_036,gmt,81000,2,115,1
gmt_037,gmt,82800,2,115,1
gmt_038,gmt,86400,2,115,1
gmt_039,gmt,88200,2,114,1
gmt_040,gmt,90000,2,114,1
gmt_041,gmt,91800,2,114,1
gmt_042,gmt,93600,2,113,1
gmt_043,gmt,97200,2,112,1
gmt_044,gmt,99000,2,112,1
gmt_045,gmt,102601,2,111,1
gmt_046,gmt,107999,2,110,1
gmt_047,gmt,109798,2,109,1
gmt_048,gmt,111599,2,108,1
gmt_049,gmt,113399,2,107,1
gmt_050,gmt,115198,2,106,1
gmt_051,gmt,118799,2,105,1
gmt_052,gmt,120599,2,104,1
gmt_053,gmt,122399,2,103,1
gmt_054,gmt,124199,2,102,1
gmt_055,gmt,125999,2,101,1
gmt_056,gmt,129599,2,100,1
grt_036,grt,77401,1,92,1
grt_037,grt,79200,1,93,1
grt_038,grt,82800,1,97,1
grt_039,grt,84600,1,98,1
grt_040,grt,86401,1,100,1
grt_041,grt,88200,1,102,1
grt_042,grt,90000,1,103,1
grt_043,grt,93602,1,107,1
grt_044,grt,95401,1,109,1
grt_045,grt,97200,1,111,1
grt_046,grt,99000,1,113,1
grt_047,grt,100801,1,115,1
grt_048,grt,104399,1,120,1
grt_066,grt,143999,1,119,1
grt_067,grt,147600,1,116,1
grt_068,grt,149401,1,115,1
grt_069,grt,151200,1,114,1
grt_070,grt,153001,1,112,1
grt_071,grt,154800,1,111,1
grt_072,grt,158401,1,109,1
grt_073,grt,160200,1,107,1
grt_074,grt,162001,1,106,1
grt_075,grt,163800,1,105,1
grt_076,grt,165600,1,104,1
grt_077,grt,169200,1,101,1
grt_078,grt,171000,1,100,1
grt_079,grt,172800,1,99,1
grt_080,grt,174600,1,97,1
gst_164,gst,475201,2,91,1
gst_165,gst,477001,2,92,1
gst_166,gst,478801,2,93,1
gst_167,gst,480602,2,94,1
gux_065,gux,158400,2,91,1
gux_066,gux,162000,2,93,1
gux_067,gux,163799,2,94,1
gux_068,gux,165600,2,96,1
gux_069,gux,167400,2,97,1
gux_070,gux,169200,2,98,1
gux_071,gux,172799,2,101,1
gux_072,gux,174600,2,103,1
gux_073,gux,176400,2,104,1
gux_074,gux,178200,2,106,1
gux_075,gux,180000,2,108,1
gux_076,gux,183599,2,111,1
gux_077,gux,185400,2,113,1
gux_078,gux,187200,2,114,1
gux_079,gux,189000,2,116,1
gux_080,gux,190801,2,118,1
gux_213,gux,540001,2,120,1
gux_214,gux,541801,2,119,1
gux_215,gux,543601,2,119,1
gux_216,gux,545402,2,119,1
gux_217,gux,547201,2,118,1
gux_218,gux,550801,2,117,1
gux_219,gux,552601,2,117,1
gux_220,gux,554401,2,116,1
gux_221,gux,556201,2,116,1
gux_222,gux,558001,2,116,1
gux_223,gux,561601,2,115,1
gux_224,gux,563401,2,114,1
gux_225,gux,565201,2,114,1
gux_226,gux,567001,2,114,1
gux_227,gux,568801,2,113,1
gux_228,gux,572401,2,112,1
gux_229,gux,574202,2,112,1
gux_230,gux,576001,2,111,1
gux_231,gux,577801,2,111,1
gux_232,gux,579599,2,111,1
gux_233,gux,583202,2,110,1
gux_234,gux,584999,2,109,1
gux_235,gux,586800,2,109,1
gux_236,gux,588600,2,109,1
gux_237,gux,590399,2,108,1
gux_238,gux,594000,2,107,1
gux_239,gux,595800,2,107,1
gux_240,gux,597600,2,106,1
gux_241,gux,599399,2,106,1
gux_242,gux,601200,2,106,1
gux_243,gux,604799,2,105,1
gux_244,gux,606600,2,105,1
gux_245,gux,608400,2,105,1
gux_246,gux,610199,2,105,1
gux_247,gux,612000,2,105,1
gux_248,gux,615600,2,105,1
gux_249,gux,617400,2,105,1
gux_250,gux,619199,2,105,1
gux_251,gux,621000,2,105,1
gux_252,gux,622801,2,105,1
gux_253,gux,626401,2,105,1
gux_254,gux,628201,2,105,1
gux_255,gux,630001,2,105,1
gux_256,gux,631801,2,105,1
gux_257,gux,633602,2,105,1
gux_258,gux,637201,2,105,1
gux_259,gux,639001,2,105,1
gux_260,gux,640801,2,105,1
gux_261,gux,642601,2,105,1
gux_262,gux,644401,2,105,1
gux_263,gux,648002,2,105,1
gux_264,gux,649801,2,106,1
gux_265,gux,651601,2,106,1
gux_266,gux,653401,2,106,1
gux_267,gux,655201,2,107,1
gux_268,gux,658801,2,108,1
gux_269,gux,660601,2,108,1
gux_270,gux,662402,2,109,1
gux_271,gux,664201,2,109,1
gux_272,gux,666000,2,109,1
gux_273,gux,669600,2,110,1
gux_274,gux,671400,2,111,1
gux_275,gux,673200,2,112,1
gux_276,gux,675000,2,113,1
gux_277,gux,676800,2,114,1
gux_278,gux,680400,2,115,1
gux_279,gux,682200,2,116,1
gux_280,gux,684000,2,117,1
gux_281,gux,685800,2,118,1
gux_282,gux,687599,2,119,1
gux_283,gux,691200,2,120,1
gux_284,gux,692999,2,120,1
gux_285,gux,694800,2,120,1
gux_286,gux,696600,2,120,1
gux_287,gux,698399,2,120,1
gux_288,gux,702000,2,120,1
gux_289,gux,703800,2,120,1
gux_290,gux,705602,2,120,1
gux_291,gux,709201,2,120,1
gux_292,gux,712801,2,120,1
gux_293,gux,714601,2,119,1
gux_294,gux,716401,2,119,1
gux_295,gux,718201,2,119,1
gux_296,gux,720001,2,118,1
gux_297,gux,723603,2,117,1
gux_298,gux,725401,2,117,1
gux_299,gux,727201,2,116,1
gux_300,gux,729001,2,116,1
gux_301,gux,730801,2,116,1
gux_302,gux,734401,2,115,1
gux_303,gux,736202,2,114,1
gux_304,gux,738001,2,114,1
gux_305,gux,739803,2,114,1
gux_306,gux,741601,2,113,1
gux_307,gux,745202,2,112,1
gux_308,gux,747001,2,112,1
gux_309,gux,748801,2,111,1
gux_310,gux,750602,2,111,1
gux_311,gux,752400,2,111,1
gux_312,gux,756000,2,110,1
gux_313,gux,757800,2,109,1
gux_314,gux,759600,2,109,1
gux_315,gux,761399,2,109,1
gux_316,gux,763200,2,108,1
gzl_018,gzl,248401,2,114,1
gzl_019,gzl,250201,2,114,1
gzl_020,gzl,252001,2,114,1
gzl_021,gzl,253801,2,113,1
gzl_022,gzl,257401,2,112,1
gzl_023,gzl,259201,2,112,1
gzl_024,gzl,261001,2,111,1
gzl_025,gzl,262801,2,111,1
gzl_026,gzl,264601,2,111,1
gzl_027,gzl,268201,2,110,1
gzl_028,gzl,270001,2,110,1
gzl_029,gzl,271801,2,110,1
gzl_030,gzl,273601,2,110,1
gzl_031,gzl,275401,2,110,1
gzl_032,gzl,279002,2,110,1
gzl_033,gzl,280801,2,111,1
gzl_034,gzl,282601,2,112,1
gzl_035,gzl,284401,2,113,1
gzl_036,gzl,286201,2,114,1
gzl_037,gzl,334801,2,120,1
gzl_038,gzl,336601,2,120,1
gzl_039,gzl,338401,2,120,1
gzl_040,gzl,340201,2,120,1
gzl_041,gzl,343801,2,120,1
gzl_042,gzl,345601,2,120,1
gzl_043,gzl,347401,2,120,1
gzl_044,gzl,349201,2,120,1
gzl_045,gzl,351001,2,120,1
gzl_046,gzl,354601,2,120,1
gzl_047,gzl,356401,2,119,1
gzl_048,gzl,358201,2,119,1
hcg_067,hcg,145801,2,91,1
hcg_068,hcg,147601,2,91,1
hcg_069,hcg,149401,2,91,1
hcg_070,hcg,151201,2,92,1
hcg_071,hcg,154801,2,93,1
hcg_072,hcg,156601,2,93,1
hcg_073,hcg,158401,2,94,1
hcg_074,hcg,160200,2,94,1
hcg_075,hcg,162001,2,94,1
hcg_076,hcg,165601,2,95,1
hcg_077,hcg,167401,2,96,1
hcg_078,hcg,169201,2,96,1
hcg_079,hcg,171001,2,96,1
hcg_080,hcg,172801,2,97,1
hcg_081,hcg,176401,2,98,1
hcg_082,hcg,178201,2,98,1
hcg_083,hcg,180000,2,99,1
hcg_084,hcg,181801,2,99,1
hcg_085,hcg,183602,2,99,1
hcg_086,hcg,187202,2,101,1
hcg_087,hcg,189002,2,102,1
hcg_088,hcg,190802,2,103,1
hcg_089,hcg,192602,2,104,1
hcg_090,hcg,194402,2,106,1
hcg_091,hcg,198002,2,108,1
hcg_092,hcg,199802,2,109,1
hcg_093,hcg,201602,2,111,1
hcg_094,hcg,203403,2,112,1
hcg_095,hcg,205202,2,113,1
hcg_096,hcg,208801,2,115,1
hcg_097,hcg,210604,2,115,1
hcg_098,hcg,212402,2,115,1
hcg_099,hcg,214202,2,115,1
hcg_100,hcg,216002,2,115,1
hcg_101,hcg,219602,2,115,1
hcg_102,hcg,221402,2,115,1
hcg_103,hcg,223203,2,115,1
hcg_104,hcg,225002,2,115,1
hcg_105,hcg,226803,2,115,1
hcg_106,hcg,230401,2,115,1
hcg_107,hcg,232201,2,115,1
hcg_108,hcg,234001,2,115,1
hcg_109,hcg,235801,2,115,1
hcg_110,hcg,237601,2,115,1
hcg_111,hcg,241201,2,115,1
hcg_112,hcg,243000,2,115,1
hcg_113,hcg,244801,2,115,1
hcg_114,hcg,246601,2,115,1
hcg_115,hcg,248400,2,115,1
hcg_116,hcg,252001,2,115,1
hcg_117,hcg,253800,2,114,1
hfh_054,hfh,194403,1,105,1
hfh_055,hfh,198003,1,105,1
hfh_056,hfh,201603,1,105,1
hfh_057,hfh,205203,1,105,1
hfh_058,hfh,208803,1,105,1
hfh_059,hfh,212403,1,105,1
hfh_060,hfh,216003,1,120,1
hfh_061,hfh,219603,1,120,1
hfh_062,hfh,223203,1,120,1
hfh_063,hfh,226803,1,120,1
hfh_064,hfh,230403,1,120,1
hfh_065,hfh,234003,1,120,1
hfh_066,hfh,237603,1,120,1
hfh_067,hfh,241203,1,120,1
hfh_068,hfh,244803,1,120,1
hfh_069,hfh,248403,1,120,1
hfh_070,hfh,252003,1,120,1
hfh_071,hfh,255603,1,120,1
hfh_072,hfh,259203,1,110,1
hfh_073,hfh,262803,1,110,1
hfh_074,hfh,266403,1,110,1
hfh_075,hfh,270003,1,110,1
hfh_076,hfh,273603,1,110,1
hfh_077,hfh,277204,1,110,1
hig_214,hig,606600,1,91,1
hig_215,hig,608400,1,91,1
hig_216,hig,610200,1,92,1
hig_217,hig,612000,1,92,1
hig_218,hig,615600,1,93,1
hig_219,hig,628200,1,96,1
hig_220,hig,630000,1,96,1
hig_221,hig,638998,1,98,1
hig_222,hig,642598,1,99,1
hig_223,hig,644398,1,100,1
hig_224,hig,647999,1,100,1
hig_225,hig,649798,1,101,1
hig_226,hig,651599,1,101,1
hig_227,hig,653399,1,102,1
hig_228,hig,655199,1,102,1
hig_229,hig,658798,1,103,1
hig_230,hig,660599,1,103,1
hig_231,hig,662398,1,104,1
hig_232,hig,664198,1,104,1
hig_233,hig,665999,1,105,1
hig_234,hig,669599,1,105,1
hig_235,hig,671399,1,106,1
hig_236,hig,673198,1,106,1
hig_237,hig,674999,1,107,1
hig_238,hig,676799,1,107,1
hig_239,hig,680400,1,108,1
hig_240,hig,682200,1,108,1
hig_241,hig,683998,1,109,1
hig_242,hig,685798,1,109,1
hig_243,hig,687600,1,110,1
hig_244,hig,691200,1,110,1
hig_245,hig,693000,1,110,1
hig_246,hig,694800,1,110,1
hig_247,hig,696600,1,110,1
hig_248,hig,698400,1,110,1
hig_249,hig,702000,1,110,1
hig_250,hig,714600,1,109,1
hig_251,hig,716400,1,109,1
hig_252,hig,725398,1,107,1
hig_253,hig,728998,1,106,1
hig_254,hig,730799,1,105,1
hig_255,hig,734399,1,105,1
hig_256,hig,736199,1,105,1
hig_257,hig,737999,1,105,1
hig_258,hig,739798,1,105,1
hig_259,hig,741599,1,105,1
hig_260,hig,745199,1,105,1
hig_261,hig,746998,1,105,1
hig_262,hig,748798,1,105,1
hig_263,hig,750598,1,105,1
hig_264,hig,752399,1,105,1
hig_265,hig,755999,1,105,1
hig_266,hig,757799,1,105,1
hig_267,hig,759599,1,105,1
hig_268,hig,761399,1,105,1
