image_id,storm_id,relative_time,ocean,wind_speed,category,category_fold
fna_339,fna,734402,1,60,1,0
jht_016,jht,90000,2,55,1,0
cki_001,cki,1800,1,44,1,0
fnu_034,fnu,72001,2,55,1,0
ise_115,ise,248397,1,45,1,0
ptk_029,ptk,81000,1,40,1,0
ylm_041,ylm,109800,1,44,1,0
vsc_051,vsc,183600,1,40,1,0
xjo_511,xjo,1106999,1,40,1,0
woc_044,woc,95397,1,60,1,0
umz_016,umz,28801,1,45,1,0
sdt_165,sdt,356400,1,58,1,0
llm_155,llm,442800,2,45,1,0
utr_119,utr,259200,1,40,1,0
yit_062,yit,133198,1,41,1,0
qks_067,qks,143999,2,60,1,0
vye_196,vye,453600,1,55,1,0
ztb_111,ztb,243000,1,55,1,0
utl_191,utl,466201,1,47,1,0
nue_103,nue,388801,2,55,1,0
ipa_355,ipa,768599,1,60,1,0
cva_110,cva,385199,2,54,1,0
ztb_165,ztb,360001,1,46,1,0
xmt_047,xmt,145798,2,50,1,0
yab_196,yab,424800,2,40,1,0
xnq_002,xnq,61200,2,39,1,0
lij_003,lij,5400,1,48,1,0
ywf_018,ywf,46798,1,45,1,0
rkm_084,rkm,277200,2,50,1,0
buv_109,buv,269998,1,60,1,0
yab_198,yab,428400,2,40,1,0
kqf_002,kqf,5400,2,49,1,0
mlf_118,mlf,255600,1,50,1,0
nue_086,nue,324001,2,45,1,0
sxb_050,sxb,145799,2,50,1,0
ity_114,ity,334799,2,53,1,0
zny_109,zny,228601,1,38,1,0
sth_094,sth,201602,2,40,1,0
zny_131,zny,275402,1,45,1,0
lmb_012,lmb,27000,2,40,1,0
hmv_071,hmv,158398,1,44,1,0
yfn_199,yfn,529199,2,60,1,0
eoi_095,eoi,205203,1,43,1,0
oup_059,oup,125999,1,54,1,0
sdt_174,sdt,378001,1,45,1,0
fgj_021,fgj,48599,2,46,1,0
ftb_060,ftb,216001,2,40,1,0
yyj_023,yyj,48599,1,42,1,0
agl_049,agl,324001,2,45,1,0
vxf_236,vxf,509398,1,43,1,0
woz_100,woz,216001,1,49,1,0
rib_041,rib,88199,1,41,1,0
xkm_013,xkm,27000,1,54,1,0
kza_090,kza,250200,1,40,1,0
ppp_037,ppp,133200,2,55,1,0
zkg_035,zkg,75602,1,56,1,0
ewt_122,ewt,302401,1,50,1,0
pyi_100,pyi,217801,1,55,1,0
xkr_098,xkr,217803,1,39,1,0
hht_045,hht,115200,1,55,1,0
csd_004,csd,7200,2,40,1,0
gkf_154,gkf,331200,2,58,1,0
ffk_053,ffk,113401,1,45,1,0
pbl_136,pbl,295198,1,45,1,0
xat_052,xat,190801,2,40,1,0
qzd_192,qzd,414000,1,39,1,0
azb_055,azb,140399,2,58,1,0
tgs_072,tgs,214198,1,42,1,0
fhl_077,fhl,174599,1,61,1,0
eml_046,eml,98999,1,45,1,0
vib_066,vib,167400,2,45,1,0
yab_203,yab,439200,2,40,1,0
vib_035,vib,100800,2,40,1,0
yit_077,yit,165600,1,49,1,0
cem_082,cem,178200,1,43,1,0
xzi_033,xzi,91799,2,51,1,0
hrw_250,hrw,665999,1,45,1,0
hsq_247,hsq,759599,1,42,1,0
dzw_023,dzw,68400,1,51,1,0
xtd_253,xtd,545399,1,53,1,0
kyq_106,kyq,305999,2,52,1,0
fcr_401,fcr,867602,1,60,1,0
ano_020,ano,43198,2,40,1,0
acd_050,acd,122399,1,43,1,0
agl_009,agl,230401,2,45,1,0
ewt_102,ewt,259200,1,55,1,0
lac_147,lac,539996,2,50,1,0
azb_046,azb,120599,2,51,1,0
gkf_169,gkf,363601,2,55,1,0
llm_098,llm,296999,2,50,1,0
ztb_063,ztb,140401,1,55,1,0
kzi_013,kzi,28802,2,45,1,0
ise_136,ise,293398,1,55,1,0
jhp_075,jhp,163800,1,48,1,0
rhy_145,rhy,480601,2,42,1,0
xmt_119,xmt,302398,2,45,1,0
bkf_023,bkf,52201,2,45,1,0
ity_093,ity,266400,2,40,1,0
alq_077,alq,165600,1,43,1,0
afs_062,afs,151198,2,40,1,0
tmj_003,tmj,5400,2,39,1,0
dnd_077,dnd,280800,2,50,1,0
fvj_097,fvj,208799,1,40,1,0
eoi_470,eoi,1022401,1,60,1,0
dsc_063,dsc,144001,2,60,1,0
dpf_032,dpf,243001,2,45,1,0
hlv_017,hlv,68401,1,45,1,0
cva_022,cva,163800,2,40,1,0
xjo_488,xjo,1058399,1,40,1,0
hqw_253,hqw,910805,2,60,1,0
tgj_043,tgj,108000,1,45,1,0
vfl_077,vfl,201601,2,42,1,0
yry_209,yry,763197,2,55,1,0
cph_022,cph,46799,2,49,1,0
xjo_368,xjo,799199,1,40,1,0
hep_026,hep,93601,1,55,1,0
gtn_098,gtn,352790,2,60,1,0
psz_440,psz,1080001,2,55,1,0
eoi_383,eoi,828002,1,60,1,0
cna_046,cna,99000,2,50,1,0
znw_057,znw,122398,1,44,1,0
lac_163,lac,597597,2,50,1,0
yfn_046,yfn,115199,2,50,1,0
vxf_090,vxf,194399,1,50,1,0
yfn_323,yfn,811800,2,40,1,0
ixs_044,ixs,97199,1,58,1,0
qzi_046,qzi,165601,1,45,1,0
yry_100,yry,359998,2,50,1,0
qpq_163,qpq,352800,1,47,1,0
djb_017,djb,36001,1,39,1,0
ing_054,ing,115201,1,49,1,0
amn_181,amn,439201,2,53,1,0
rxi_059,rxi,154801,1,50,1,0
dwc_249,dwc,597598,1,41,1,0
zms_046,zms,102601,2,57,1,0
tgs_007,tgs,27000,1,57,1,0
fna_300,fna,649799,1,56,1,0
zwh_064,zwh,142198,2,52,1,0
qzd_090,qzd,194401,1,55,1,0
sdt_016,sdt,34202,1,48,1,0
xgr_107,xgr,244800,1,55,1,0
dvh_170,dvh,370800,1,55,1,0
hht_172,hht,460800,1,47,1,0
eon_050,eon,107999,2,45,1,0
vye_186,vye,432000,1,60,1,0
xrh_003,xrh,7202,2,39,1,0
efl_181,efl,397800,1,60,1,0
qxu_170,qxu,372599,2,50,1,0
ezh_086,ezh,277200,2,46,1,0
zzp_222,zzp,574199,1,40,1,0
ztb_028,ztb,64800,1,45,1,0
fgi_259,fgi,561599,1,50,1,0
ing_106,ing,228600,1,57,1,0
amn_115,amn,248401,2,55,1,0
gkf_056,gkf,120599,2,49,1,0
ise_044,ise,93598,1,55,1,0
xog_025,xog,90000,1,50,1,0
psz_512,psz,1236601,2,45,1,0
mfu_140,mfu,302402,1,48,1,0
gux_037,gux,79200,2,59,1,0
zny_150,zny,315000,1,53,1,0
cva_099,cva,361800,2,49,1,0
tkb_153,tkb,329398,1,45,1,0
fcr_141,fcr,304199,1,51,1,0
cna_117,cna,252000,2,39,1,0
xtd_243,xtd,523800,1,58,1,0
xkm_102,xkm,248401,1,39,1,0
gme_157,gme,338400,1,40,1,0
dti_068,dti,178200,2,45,1,0
zkg_030,zkg,64799,1,51,1,0
llj_000,llj,0,1,40,1,0
qks_019,qks,39599,2,39,1,0
wvi_019,wvi,39599,1,47,1,0
yti_064,yti,230401,1,45,1,0
afs_070,afs,167398,2,40,1,0
dvh_195,dvh,424800,1,55,1,0
zoi_109,zoi,234002,2,45,1,0
eze_011,eze,32400,2,50,1,0
hlt_074,hlt,158400,2,50,1,0
wlz_087,wlz,187200,2,46,1,0
gkf_097,gkf,208799,2,54,1,0
uwv_104,uwv,257400,2,55,1,0
pyi_257,pyi,556201,1,40,1,0
dnd_076,dnd,259200,2,55,1,0
dky_075,dky,248400,2,45,1,0
yry_101,yry,363598,2,50,1,0
xtr_050,xtr,124200,2,49,1,0
pug_066,pug,144000,1,50,1,0
ysd_019,ysd,68401,2,50,1,0
vtw_061,vtw,615600,1,55,1,0
jvx_143,jvx,342000,2,41,1,0
xjj_139,xjj,342000,1,51,1,0
ffk_078,ffk,167401,1,50,1,0
orp_007,orp,16200,2,43,1,0
mkf_008,mkf,28800,1,40,1,0
bvg_090,bvg,233999,1,45,1,0
alq_096,alq,208801,1,54,1,0
fcr_406,fcr,878401,1,60,1,0
jlj_055,jlj,118800,2,50,1,0
idp_065,idp,165600,2,45,1,0
lac_148,lac,543596,2,50,1,0
fay_010,fay,36000,2,50,1,0
yyj_110,yyj,237598,1,40,1,0
cym_033,cym,70198,1,40,1,0
dfh_005,dfh,10800,2,50,1,0
yfn_219,yfn,586801,2,43,1,0
tzf_067,tzf,212399,2,45,1,0
ijc_035,ijc,77400,1,48,1,0
ing_287,ing,620999,1,60,1,0
rfh_054,rfh,115201,2,55,1,0
bmj_001,bmj,1800,2,43,1,0
dsc_062,dsc,142200,2,60,1,0
fna_387,fna,838801,1,40,1,0
dli_059,dli,126000,1,54,1,0
iag_033,iag,71999,1,52,1,0
zms_080,zms,176400,2,45,1,0
rml_215,rml,489599,2,40,1,0
yjk_044,yjk,158400,2,55,1,0
iaz_020,iaz,109801,2,55,1,0
xtr_059,xtr,144000,2,48,1,0
yfj_073,yfj,156601,1,38,1,0
qzd_024,qzd,50400,1,55,1,0
hcg_011,hcg,25202,2,43,1,0
xmt_127,xmt,318599,2,45,1,0
vfl_015,vfl,32401,2,43,1,0
ixs_074,ixs,162001,1,40,1,0
pfe_057,pfe,205201,1,40,1,0
ipa_416,ipa,900000,1,45,1,0
fpa_068,fpa,194400,1,60,1,0
jvx_131,jvx,316799,2,53,1,0
ewt_072,ewt,180000,1,42,1,0
ise_130,ise,280798,1,53,1,0
vfx_081,vfx,291602,1,60,1,0
sdt_179,sdt,388802,1,39,1,0
pjj_054,pjj,115198,1,55,1,0
dgz_118,dgz,253800,1,47,1,0
dkb_046,dkb,120601,2,59,1,0
rkm_080,rkm,270000,2,50,1,0
afs_211,afs,557997,2,55,1,0
qpq_295,qpq,638999,1,57,1,0
ysd_031,ysd,111601,2,45,1,0
kxm_038,kxm,81000,1,55,1,0
zkg_018,zkg,37798,1,39,1,0
qpq_328,qpq,723601,1,59,1,0
xog_013,xog,46800,1,40,1,0
acd_103,acd,248400,1,52,1,0
vib_065,vib,165600,2,45,1,0
hfh_023,hfh,82801,1,45,1,0
zoi_011,zoi,23399,2,40,1,0
nkd_145,nkd,313200,1,43,1,0
fna_298,fna,644402,1,55,1,0
zny_169,zny,356402,1,55,1,0
tcn_020,tcn,70200,2,54,1,0
znw_120,znw,259200,1,60,1,0
dnd_081,dnd,288000,2,46,1,0
vfx_135,vfx,486005,1,50,1,0
ist_045,ist,109799,1,40,1,0
yyj_116,yyj,250200,1,40,1,0
gme_120,gme,259200,1,45,1,0
fna_287,fna,621000,1,56,1,0
djm_238,djm,513000,1,52,1,0
gtn_136,gtn,489589,2,55,1,0
pbl_123,pbl,266398,1,48,1,0
rhy_017,rhy,79200,2,49,1,0
ztb_107,ztb,234003,1,55,1,0
pyi_136,pyi,295201,1,55,1,0
cxh_026,cxh,55802,1,51,1,0
ftb_052,ftb,187201,2,40,1,0
qki_349,qki,759602,1,54,1,0
gxi_006,gxi,12601,2,41,1,0
uwv_097,uwv,241200,2,55,1,0
rxi_095,rxi,255600,1,45,1,0
vib_117,vib,349200,2,56,1,0
vfl_086,vfl,221401,2,44,1,0
qzd_102,qzd,219600,1,55,1,0
ztb_066,ztb,145801,1,55,1,0
ity_028,ity,81000,2,39,1,0
idp_045,idp,122400,2,45,1,0
hmv_082,hmv,183599,1,53,1,0
xjo_112,xjo,242997,1,40,1,0
umz_004,umz,7200,1,45,1,0
fnu_037,fnu,79201,2,55,1,0
ogw_182,ogw,392402,1,39,1,0
xog_127,xog,457202,1,40,1,0
qim_016,qim,43203,1,41,1,0
fna_282,fna,610200,1,58,1,0
orp_052,orp,113401,2,50,1,0
mhm_046,mhm,115199,2,45,1,0
psz_508,psz,1227601,2,46,1,0
mtw_274,mtw,595800,1,40,1,0
kxm_065,kxm,140400,1,50,1,0
cva_133,cva,435600,2,55,1,0
gtn_126,gtn,453589,2,55,1,0
nrf_037,nrf,79200,1,41,1,0
zgr_132,zgr,286199,1,45,1,0
tja_005,tja,12600,1,41,1,0
dgz_060,dgz,129599,1,56,1,0
xjo_499,xjo,1081798,1,40,1,0
wtg_059,wtg,126000,2,41,1,0
gkf_252,gkf,543600,2,45,1,0
kup_025,kup,54000,1,50,1,0
xrh_016,xrh,36001,2,40,1,0
pbk_035,pbk,75600,2,45,1,0
gst_047,gst,100800,2,51,1,0
hzg_073,hzg,156599,2,46,1,0
xzi_025,xzi,75599,2,45,1,0
yti_056,yti,201601,1,40,1,0
rhy_030,rhy,108001,2,50,1,0
tgj_029,tgj,77399,1,43,1,0
zzp_075,zzp,198000,1,56,1,0
ltf_018,ltf,43199,1,46,1,0
blq_165,blq,448198,1,45,1,0
mkf_025,mkf,90000,1,50,1,0
gkf_209,gkf,449999,2,50,1,0
dce_034,dce,122399,2,40,1,0
tkb_185,tkb,399598,1,52,1,0
ity_094,ity,270000,2,40,1,0
dgz_122,dgz,262800,1,42,1,0
amn_210,amn,502201,2,39,1,0
ezh_098,ezh,302402,2,53,1,0
ysd_054,ysd,194401,2,40,1,0
yry_066,yry,237599,2,45,1,0
phw_064,phw,136800,1,40,1,0
ilk_035,ilk,125998,1,40,1,0
cti_007,cti,14400,1,45,1,0
hlt_055,hlt,118801,2,50,1,0
tnj_026,tnj,288000,2,40,1,0
ise_012,ise,25198,1,45,1,0
ipa_034,ipa,71999,1,39,1,0
ota_024,ota,50401,1,42,1,0
qzd_094,qzd,201601,1,55,1,0
xgr_130,xgr,302402,1,55,1,0
hht_177,hht,471601,1,50,1,0
frv_162,frv,352801,1,45,1,0
gxi_052,gxi,111601,2,59,1,0
acd_100,acd,241200,1,54,1,0
ztb_258,ztb,561602,1,39,1,0
hlt_111,hlt,288000,2,40,1,0
yjk_082,yjk,295199,2,45,1,0
tmx_164,tmx,419400,1,47,1,0
xrh_006,xrh,14400,2,40,1,0
fkt_118,fkt,304201,2,52,1,0
wbb_120,wbb,259200,1,60,1,0
lar_034,lar,125996,2,45,1,0
xjo_144,xjo,313198,1,45,1,0
kqu_056,kqu,122401,1,44,1,0
vxf_238,vxf,513000,1,42,1,0
pyi_061,pyi,133201,1,45,1,0
tjj_054,tjj,154799,1,48,1,0
tlc_168,tlc,361800,1,45,1,0
kxo_059,kxo,126002,1,60,1,0
gic_372,gic,1396804,2,45,1,0
kqu_054,kqu,118801,1,43,1,0
hkz_035,hkz,126000,2,55,1,0
ggy_018,ggy,35999,1,43,1,0
qvw_039,qvw,260999,2,42,1,0
bcy_023,bcy,48601,1,45,1,0
cnn_037,cnn,79200,2,40,1,0
qzd_045,qzd,97201,1,60,1,0
cqv_104,cqv,223201,1,40,1,0
djb_039,djb,88200,1,44,1,0
tkb_196,tkb,422998,1,46,1,0
gtn_072,gtn,259190,2,50,1,0
qyo_056,qyo,134998,2,40,1,0
hrw_231,hrw,608400,1,54,1,0
llm_094,llm,266400,2,50,1,0
kxm_068,kxm,145800,1,50,1,0
hmv_085,hmv,189000,1,54,1,0
dkb_053,dkb,156600,2,59,1,0
gtn_085,gtn,305989,2,55,1,0
llm_126,llm,368999,2,50,1,0
xtd_277,xtd,597601,1,45,1,0
gic_187,gic,673203,2,45,1,0
iiz_116,iiz,252000,1,54,1,0
alq_101,alq,219603,1,58,1,0
zzp_062,zzp,163800,1,55,1,0
ojw_193,ojw,417601,1,45,1,0
xog_024,xog,86400,1,50,1,0
rhy_131,rhy,414000,2,45,1,0
qxu_160,qxu,351000,2,50,1,0
ysd_008,ysd,28801,2,50,1,0
woc_104,woc,226799,1,49,1,0
mtw_226,mtw,491401,1,45,1,0
upj_082,upj,178201,1,45,1,0
gst_110,gst,298801,2,54,1,0
uwv_123,uwv,296999,2,57,1,0
dnd_073,dnd,251999,2,58,1,0
ltf_030,ltf,68400,1,55,1,0
ztb_151,ztb,329399,1,51,1,0
dvh_210,dvh,457200,1,50,1,0
knx_052,knx,113400,1,38,1,0
llm_114,llm,331200,2,50,1,0
hlt_060,hlt,129600,2,50,1,0
lac_061,lac,223194,2,45,1,0
grt_154,grt,336600,1,38,1,0
tcn_017,tcn,64800,2,51,1,0
hht_176,hht,469801,1,49,1,0
crw_099,crw,270000,1,55,1,0
fuv_097,fuv,212398,1,55,1,0
dvh_207,dvh,450000,1,50,1,0
acd_084,acd,206998,1,60,1,0
ity_063,ity,178200,2,39,1,0
uhd_002,uhd,3600,1,45,1,0
eem_291,eem,629999,1,60,1,0
viw_006,viw,14401,2,55,1,0
ibx_067,ibx,144000,1,45,1,0
xzi_043,xzi,113400,2,56,1,0
eoi_441,eoi,957601,1,60,1,0
cxh_003,cxh,5400,1,45,1,0
vrx_013,vrx,46800,1,40,1,0
idp_091,idp,237600,2,55,1,0
yjk_058,yjk,208799,2,50,1,0
kxo_027,kxo,57602,1,48,1,0
kup_027,kup,57600,1,50,1,0
amn_203,amn,487800,2,42,1,0
gxi_062,gxi,306000,2,55,1,0
hht_182,hht,482402,1,52,1,0
kqu_069,kqu,151201,1,50,1,0
utr_102,utr,221401,1,45,1,0
gkf_000,gkf,0,2,40,1,0
ogw_152,ogw,327601,1,54,1,0
ssq_090,ssq,324002,1,60,1,0
pyi_033,pyi,70202,1,40,1,0
gkf_020,gkf,43201,2,50,1,0
hzg_069,hzg,147599,2,44,1,0
woc_108,woc,235798,1,47,1,0
rml_138,rml,323999,2,40,1,0
dvh_157,dvh,340200,1,56,1,0
dti_076,dti,196201,2,45,1,0
qzd_017,qzd,36000,1,55,1,0
fuv_056,fuv,124199,1,38,1,0
bkf_168,bkf,388799,2,47,1,0
kyq_108,kyq,311398,2,50,1,0
ise_077,ise,165597,1,39,1,0
ztb_179,ztb,390602,1,53,1,0
dzw_298,dzw,846000,1,51,1,0
bkh_223,bkh,577800,1,39,1,0
gtn_078,gtn,280790,2,50,1,0
utr_064,utr,140402,1,38,1,0
wid_000,wid,0,1,40,1,0
jrt_163,jrt,352799,1,38,1,0
sse_033,sse,90001,1,41,1,0
bkh_059,bkh,156600,1,40,1,0
rhy_019,rhy,82800,2,49,1,0
jrt_128,jrt,277201,1,40,1,0
ktq_029,ktq,61201,1,55,1,0
tkb_190,tkb,410398,1,49,1,0
ing_167,ing,361801,1,59,1,0
amn_120,amn,259201,2,55,1,0
dli_097,dli,208800,1,51,1,0
kfs_081,kfs,221399,2,50,1,0
wtg_029,wtg,61200,2,44,1,0
ise_021,ise,44997,1,52,1,0
vzn_014,vzn,28800,2,40,1,0
vhn_010,vhn,72000,2,47,1,0
nkd_178,nkd,383398,1,55,1,0
iiz_121,iiz,262800,1,58,1,0
cqv_045,cqv,97200,1,42,1,0
ptk_025,ptk,71999,1,40,1,0
mpq_010,mpq,66600,2,41,1,0
wvi_039,wvi,82800,1,57,1,0
kfs_058,kfs,165600,2,61,1,0
erd_130,erd,468002,2,55,1,0
cnn_046,cnn,99002,2,40,1,0
oup_164,oup,356401,1,52,1,0
cqv_031,cqv,66601,1,45,1,0
dkb_034,dkb,95401,2,60,1,0
moa_041,moa,162001,2,52,1,0
amn_148,amn,368999,2,55,1,0
upx_226,upx,489601,1,40,1,0
qxu_087,qxu,187200,2,49,1,0
qzd_165,qzd,356400,1,52,1,0
gkd_080,gkd,178201,1,38,1,0
rdc_180,rdc,844200,2,53,1,0
sqi_036,sqi,97200,1,42,1,0
xkm_104,xkm,252001,1,38,1,0
qzi_053,qzi,190801,1,55,1,0
gkf_077,gkf,165600,2,45,1,0
cna_118,cna,253800,2,38,1,0
vfl_081,vfl,210601,2,44,1,0
tgj_026,tgj,66601,1,41,1,0
jvx_128,jvx,309599,2,56,1,0
qpq_335,qpq,737999,1,51,1,0
blq_183,blq,487800,1,45,1,0
vsc_076,vsc,273600,1,55,1,0
tlc_164,tlc,354600,1,45,1,0
gic_391,gic,1465204,2,50,1,0
pjj_216,pjj,466200,1,58,1,0
amn_042,amn,90001,2,46,1,0
lqe_032,lqe,163800,2,55,1,0
wbb_099,wbb,212399,1,60,1,0
kzi_038,kzi,82801,2,42,1,0
ang_094,ang,352796,2,60,1,0
phw_049,phw,104401,1,45,1,0
vaj_022,vaj,46802,1,40,1,0
xkm_006,xkm,12600,1,48,1,0
qpq_315,qpq,694800,1,54,1,0
oyc_019,oyc,68400,1,45,1,0
hep_016,hep,57601,1,40,1,0
vxf_088,vxf,188999,1,49,1,0
xjo_478,xjo,1036800,1,40,1,0
vlo_037,vlo,91800,1,45,1,0
sth_054,sth,115200,2,42,1,0
buv_004,buv,8999,1,39,1,0
gkf_368,gkf,793800,2,55,1,0
avn_027,avn,176400,2,40,1,0
llm_007,llm,25199,2,46,1,0
ztb_108,ztb,237600,1,55,1,0
qvw_026,qvw,183600,2,55,1,0
gkf_043,gkf,91801,2,55,1,0
tzf_065,tzf,208799,2,45,1,0
tgj_050,tgj,122401,1,41,1,0
ffk_101,ffk,217799,1,56,1,0
ipa_401,ipa,867600,1,41,1,0
dce_104,dce,374398,2,60,1,0
dpf_042,dpf,264600,2,45,1,0
zwh_025,zwh,53997,2,40,1,0
hfh_122,hfh,439189,1,40,1,0
soo_064,soo,142199,1,43,1,0
ewt_146,ewt,367200,1,45,1,0
psz_475,psz,1155601,2,50,1,0
lir_040,lir,144000,2,45,1,0
oup_199,oup,432000,1,40,1,0
kxm_036,kxm,77400,1,55,1,0
bkf_122,bkf,284399,2,61,1,0
fpc_027,fpc,259199,2,54,1,0
ryg_049,ryg,124201,2,54,1,0
fhl_063,fhl,143999,1,51,1,0
erd_096,erd,345601,2,60,1,0
bkf_145,bkf,334800,2,54,1,0
lac_189,lac,691197,2,40,1,0
kza_051,kza,129599,1,45,1,0
gst_049,gst,104401,2,53,1,0
jrt_103,jrt,221402,1,45,1,0
gkf_341,gkf,736199,2,55,1,0
dpf_022,dpf,221399,2,45,1,0
ing_286,ing,619199,1,60,1,0
mhm_056,mhm,136799,2,45,1,0
dwc_246,dwc,590399,1,43,1,0
afs_012,afs,32397,2,43,1,0
zyp_049,zyp,104400,1,55,1,0
hlt_066,hlt,142201,2,50,1,0
jrt_062,jrt,133201,1,45,1,0
zyp_065,zyp,142200,1,60,1,0
qxu_158,qxu,347400,2,50,1,0
ywf_123,ywf,333000,1,42,1,0
agl_123,agl,502201,2,43,1,0
zgi_192,zgi,415799,1,45,1,0
qxu_050,qxu,107998,2,45,1,0
sxb_064,sxb,176400,2,57,1,0
ydl_052,ydl,109803,1,40,1,0
ezh_161,ezh,439201,2,47,1,0
nrf_071,nrf,153000,1,39,1,0
eih_013,eih,39599,1,49,1,0
cki_003,cki,7201,1,47,1,0
hqw_036,hqw,129601,2,55,1,0
xtd_033,xtd,70201,1,60,1,0
imi_037,imi,113401,2,42,1,0
fch_005,fch,18000,1,45,1,0
cna_076,cna,163800,2,49,1,0
vib_070,vib,176401,2,44,1,0
idp_080,idp,198000,2,51,1,0
psz_466,psz,1135800,2,50,1,0
hht_095,hht,259200,1,50,1,0
ltf_043,ltf,109799,1,55,1,0
jrt_081,jrt,174600,1,45,1,0
xjo_336,xjo,727198,1,45,1,0
fcr_153,fcr,329399,1,57,1,0
mkf_030,mkf,107999,1,55,1,0
yjk_043,yjk,154800,2,55,1,0
ixs_083,ixs,180000,1,39,1,0
ohj_059,ohj,126001,1,60,1,0
vkb_104,vkb,223201,2,61,1,0
bkf_024,bkf,54000,2,46,1,0
dxx_039,dxx,113400,2,54,1,0
uwv_083,uwv,210599,2,58,1,0
llm_075,llm,226799,2,50,1,0
gic_393,gic,1472404,2,55,1,0
mpq_015,mpq,140401,2,57,1,0
mtw_305,mtw,662401,1,40,1,0
llm_021,llm,66600,2,56,1,0
jjw_005,jjw,10799,1,48,1,0
dwc_048,dwc,102600,1,43,1,0
xtd_044,xtd,93601,1,60,1,0
jkh_057,jkh,167400,2,54,1,0
qxu_073,qxu,156600,2,45,1,0
rml_181,rml,417600,2,45,1,0
acd_068,acd,162000,1,55,1,0
nrf_038,nrf,81000,1,41,1,0
yry_230,yry,842394,2,60,1,0
hlt_046,hlt,99001,2,48,1,0
mtw_144,mtw,313201,1,50,1,0
yfn_035,yfn,91800,2,50,1,0
tlc_234,tlc,507600,1,60,1,0
cjz_006,cjz,34199,2,40,1,0
pyi_074,pyi,162000,1,48,1,0
dwc_308,dwc,746999,1,40,1,0
hht_200,hht,541800,1,39,1,0
xjj_043,xjj,97199,1,51,1,0
vzn_018,vzn,46799,2,39,1,0
vye_115,vye,253800,1,45,1,0
vsc_069,vsc,248401,1,55,1,0
ing_276,ing,597600,1,60,1,0
ssq_117,ssq,421203,1,40,1,0
cjz_012,cjz,46800,2,40,1,0
kaz_027,kaz,102600,2,55,1,0
sha_105,sha,226802,2,55,1,0
qpq_154,qpq,334801,1,43,1,0
viw_005,viw,10809,2,55,1,0
ewt_059,ewt,140399,1,38,1,0
ffk_069,ffk,147599,1,50,1,0
mtw_281,mtw,610200,1,40,1,0
sqi_023,sqi,68398,1,41,1,0
pjj_060,pjj,129598,1,55,1,0
hht_102,hht,273600,1,50,1,0
ztb_159,ztb,347400,1,47,1,0
ppp_046,ppp,165600,2,60,1,0
eze_000,eze,0,2,50,1,0
dpc_078,dpc,167400,1,49,1,0
wap_173,wap,444598,1,57,1,0
tkb_156,tkb,336600,1,45,1,0
zwh_068,zwh,151199,2,50,1,0
cqv_033,cqv,70202,1,45,1,0
ipa_329,ipa,712800,1,50,1,0
ltf_042,ltf,107999,1,55,1,0
vhn_023,vhn,154799,2,55,1,0
llm_221,llm,651599,2,59,1,0
eon_049,eon,104399,2,45,1,0
cti_010,cti,21600,1,46,1,0
sse_037,sse,99002,1,43,1,0
vhn_059,vhn,266400,2,50,1,0
nrf_024,nrf,50402,1,39,1,0
ugc_090,ugc,196200,1,39,1,0
gkf_205,gkf,442800,2,50,1,0
llm_118,llm,340200,2,50,1,0
dgz_117,dgz,252000,1,49,1,0
afs_048,afs,118797,2,45,1,0
rml_186,rml,428400,2,42,1,0
hep_014,hep,50401,1,40,1,0
hht_113,hht,297001,1,46,1,0
ixs_085,ixs,183600,1,38,1,0
avn_041,avn,239400,2,54,1,0
ptk_087,ptk,244799,1,43,1,0
eem_226,eem,489601,1,39,1,0
zkg_031,zkg,66599,1,52,1,0
rml_177,rml,408599,2,45,1,0
ezh_062,ezh,207001,2,40,1,0
hrw_246,hrw,658799,1,45,1,0
idp_036,idp,102600,2,45,1,0
dpc_111,dpc,239400,1,56,1,0
vkb_045,vkb,97200,2,60,1,0
gic_167,gic,601203,2,45,1,0
hzg_078,hzg,167400,2,49,1,0
kdy_037,kdy,81000,1,42,1,0
xjo_510,xjo,1105197,1,40,1,0
fkt_133,fkt,336600,2,59,1,0
xjo_132,xjo,286199,1,42,1,0
rbe_036,rbe,77400,1,50,1,0
pvj_019,pvj,39600,1,52,1,0
csd_133,csd,325800,2,59,1,0
dpc_080,dpc,172800,1,50,1,0
jrt_138,jrt,298802,1,40,1,0
dti_077,dti,198001,2,45,1,0
lij_006,lij,12600,1,52,1,0
ics_046,ics,102601,1,52,1,0
zvv_197,zvv,424801,1,51,1,0
ssq_107,ssq,385202,1,45,1,0
pyi_031,pyi,66602,1,40,1,0
yab_179,yab,388798,2,40,1,0
awy_069,awy,183601,1,48,1,0
gme_111,gme,239400,1,41,1,0
yry_199,yry,727198,2,55,1,0
zam_019,zam,109800,2,40,1,0
qzd_028,qzd,59400,1,55,1,0
gkf_055,gkf,118799,2,50,1,0
eoi_108,eoi,232202,1,49,1,0
bkh_233,bkh,599401,1,44,1,0
gtn_153,gtn,550790,2,60,1,0
pjj_026,pjj,55800,1,42,1,0
gic_208,gic,748803,2,45,1,0
ohj_053,ohj,113401,1,57,1,0
ipa_400,ipa,865800,1,41,1,0
gux_033,gux,70200,2,56,1,0
ztb_022,ztb,50401,1,45,1,0
awy_016,awy,43202,1,41,1,0
wap_196,wap,493200,1,41,1,0
gme_153,gme,329400,1,40,1,0
psz_015,psz,32401,2,43,1,0
