image_id,storm_id,relative_time,ocean,wind_speed,category,category_fold
ggv_194,ggv,469800,2,78,2,0
zgi_120,zgi,259199,1,94,2,0
rkm_226,rkm,705600,2,100,2,0
djm_047,djm,100802,1,73,2,0
sxb_197,sxb,626400,2,75,2,0
fuv_210,fuv,457200,1,72,2,0
cti_108,cti,232199,1,87,2,0
oac_105,oac,275400,1,65,2,0
psz_280,psz,606600,2,100,2,0
ipa_202,ipa,437400,1,98,2,0
uwv_010,uwv,21599,2,75,2,0
ggv_258,ggv,617400,2,88,2,0
cva_157,cva,487799,2,71,2,0
pjj_112,pjj,241200,1,94,2,0
iag_178,iag,385200,1,110,2,0
sdt_030,sdt,64801,1,62,2,0
hqw_095,hqw,342002,2,105,2,0
ixs_012,ixs,21600,1,65,2,0
hep_039,hep,140401,1,70,2,0
hqw_214,hqw,770404,2,85,2,0
eoi_415,eoi,898203,1,65,2,0
wbb_131,wbb,282600,1,66,2,0
dft_250,dft,541802,1,94,2,0
rib_107,rib,232200,1,64,2,0
fgi_125,fgi,271799,1,73,2,0
dgz_097,dgz,208799,1,67,2,0
mfm_109,mfm,313198,1,79,2,0
wzu_186,wzu,412201,1,67,2,0
oac_010,oac,34198,1,70,2,0
azm_050,azm,383400,2,116,2,0
hig_285,hig,817199,1,100,2,0
xtd_194,xtd,417600,1,96,2,0
rpk_083,rpk,178200,1,66,2,0
utl_132,utl,324001,1,109,2,0
jvx_081,jvx,196198,2,85,2,0
gux_327,gux,788400,2,102,2,0
iag_161,iag,349197,1,110,2,0
lij_053,lij,113400,1,90,2,0
dzw_339,dzw,954000,1,65,2,0
eoi_189,eoi,410401,1,80,2,0
wsy_284,wsy,615600,1,105,2,0
pph_067,pph,194400,1,103,2,0
hqw_226,hqw,813604,2,85,2,0
wzu_148,wzu,327601,1,107,2,0
hqw_232,hqw,835205,2,80,2,0
dzw_167,dzw,477001,1,69,2,0
jht_090,jht,280799,2,105,2,0
pjj_102,pjj,219598,1,83,2,0
buv_026,buv,91799,1,68,2,0
pyi_167,pyi,361800,1,79,2,0
upx_172,upx,374402,1,82,2,0
xtd_136,xtd,293399,1,107,2,0
gkf_323,gkf,696601,2,69,2,0
pph_033,pph,90000,1,62,2,0
psz_213,psz,460801,2,107,2,0
iag_143,iag,309600,1,113,2,0
cki_021,cki,64799,1,73,2,0
soo_157,soo,347402,1,106,2,0
rer_024,rer,52199,1,69,2,0
uwv_041,uwv,120599,2,73,2,0
fcr_456,fcr,986399,1,65,2,0
qki_225,qki,487802,1,97,2,0
bcf_004,bcf,7200,1,100,2,0
sha_204,sha,439201,2,67,2,0
xog_073,xog,262801,1,95,2,0
rib_105,rib,228600,1,63,2,0
ztb_214,ztb,466201,1,75,2,0
pau_085,pau,185401,1,75,2,0
rkm_267,rkm,853198,2,87,2,0
xkm_066,xkm,160201,1,65,2,0
pug_160,pug,347400,1,83,2,0
kqu_127,kqu,275399,1,83,2,0
iaz_049,iaz,194400,2,94,2,0
ggv_100,ggv,241199,2,107,2,0
fgi_166,fgi,359999,1,92,2,0
ipa_203,ipa,439200,1,99,2,0
cki_056,cki,201599,1,92,2,0
wbb_132,wbb,284400,1,66,2,0
xjj_131,xjj,313201,1,62,2,0
whm_082,whm,176401,1,65,2,0
fgi_108,fgi,234001,1,65,2,0
jvx_035,jvx,82801,2,64,2,0
jtq_085,jtq,183600,2,85,2,0
pug_191,pug,414000,1,84,2,0
zgr_065,zgr,142200,1,63,2,0
kyq_065,kyq,178200,2,93,2,0
ing_485,ing,1052998,1,65,2,0
eem_256,eem,554399,1,76,2,0
soo_121,soo,268200,1,85,2,0
gkf_328,gkf,707400,2,66,2,0
fuv_128,fuv,280800,1,70,2,0
kqu_176,kqu,381601,1,100,2,0
qdh_102,qdh,334801,2,110,2,0
dce_235,dce,845996,2,115,2,0
jwn_075,jwn,158401,1,70,2,0
ojw_024,ojw,52200,1,71,2,0
dvh_053,dvh,113400,1,92,2,0
ggv_109,ggv,261000,2,115,2,0
gux_330,gux,795601,2,101,2,0
iag_179,iag,388800,1,110,2,0
grt_024,grt,52199,1,77,2,0
zny_243,zny,518429,1,64,2,0
efl_174,efl,381598,1,71,2,0
cti_222,cti,478799,1,79,2,0
meg_158,meg,525600,2,90,2,0
eoi_299,eoi,648002,1,99,2,0
frv_104,frv,225000,1,116,2,0
ryg_060,ryg,167400,2,64,2,0
hig_241,hig,683998,1,109,2,0
qki_118,qki,253801,1,70,2,0
hqw_194,hqw,698404,2,90,2,0
tlc_243,tlc,527400,1,63,2,0
kqu_332,kqu,720000,1,70,2,0
dpc_123,dpc,264600,1,62,2,0
vxf_175,vxf,378001,1,99,2,0
soo_167,soo,369000,1,94,2,0
gux_242,gux,601200,2,106,2,0
yry_247,yry,907194,2,70,2,0
fay_030,fay,108001,2,70,2,0
mkf_085,mkf,305996,1,85,2,0
jtq_064,jtq,136799,2,101,2,0
efl_133,efl,293399,1,112,2,0
gux_253,gux,626401,2,105,2,0
upx_152,upx,331201,1,92,2,0
efl_012,efl,30598,1,85,2,0
djm_226,djm,487801,1,63,2,0
jht_103,jht,307800,2,104,2,0
pcq_067,pcq,437400,2,75,2,0
psz_160,psz,345600,2,114,2,0
ztb_205,ztb,446400,1,71,2,0
zms_026,zms,57599,2,62,2,0
wsy_130,wsy,282602,1,98,2,0
vfx_057,vfx,205201,1,65,2,0
dzw_098,dzw,275401,1,110,2,0
pug_162,pug,351000,1,82,2,0
xjj_059,xjj,131401,1,62,2,0
vkb_349,vkb,752401,2,69,2,0
ywf_090,ywf,241200,1,70,2,0
lqy_112,lqy,241199,2,75,2,0
yry_115,yry,413998,2,65,2,0
xkm_062,xkm,144001,1,68,2,0
ise_212,ise,457198,1,81,2,0
ise_175,ise,377998,1,75,2,0
eoi_303,eoi,655203,1,96,2,0
hmv_137,hmv,302398,1,65,2,0
eem_263,eem,568799,1,88,2,0
eih_060,eih,154799,1,65,2,0
ggy_065,ggy,142200,1,68,2,0
pvj_138,pvj,297001,1,102,2,0
psz_250,psz,541801,2,109,2,0
sxb_264,sxb,824399,2,69,2,0
pjj_204,pjj,439199,1,68,2,0
qpq_207,qpq,448199,1,64,2,0
bkh_100,bkh,261000,1,85,2,0
ggv_167,ggv,403200,2,67,2,0
dnd_005,dnd,10800,2,65,2,0
htc_029,htc,63000,1,63,2,0
dgz_081,dgz,174600,1,75,2,0
dwc_158,dwc,372600,1,88,2,0
dvh_128,dvh,275399,1,66,2,0
zgi_098,zgi,210598,1,110,2,0
kyq_026,kyq,64800,2,86,2,0
xjj_092,xjj,216001,1,85,2,0
kqu_156,kqu,338400,1,99,2,0
yfn_174,yfn,475201,2,70,2,0
ike_063,ike,154800,2,86,2,0
sdt_035,sdt,75600,1,67,2,0
utl_071,utl,174599,1,92,2,0
efl_000,efl,0,1,85,2,0
tjj_087,tjj,244799,1,65,2,0
rkm_203,rkm,612000,2,80,2,0
bkf_087,bkf,205199,2,89,2,0
ymo_106,ymo,284398,1,78,2,0
oup_075,oup,162000,1,68,2,0
lij_103,lij,221399,1,77,2,0
pjj_173,pjj,372599,1,75,2,0
oup_081,oup,174602,1,70,2,0
ipa_213,ipa,460800,1,103,2,0
sxb_210,sxb,674999,2,81,2,0
fna_163,fna,352802,1,89,2,0
psz_175,psz,378001,2,95,2,0
snk_105,snk,298801,1,89,2,0
ymo_067,ymo,176400,1,72,2,0
rpk_034,rpk,72001,1,101,2,0
erx_066,erx,338400,2,114,2,0
wsy_342,wsy,739801,1,90,2,0
frv_052,frv,113398,1,80,2,0
yry_259,yry,953994,2,90,2,0
hfh_052,hfh,187202,1,90,2,0
dpc_154,dpc,331200,1,70,2,0
npg_063,npg,153000,1,62,2,0
kqu_318,kqu,687599,1,75,2,0
hrw_160,hrw,421200,1,83,2,0
fcr_294,fcr,637199,1,85,2,0
sxb_148,sxb,415798,2,84,2,0
qpq_210,qpq,455399,1,67,2,0
eon_094,eon,201599,2,65,2,0
xtd_054,xtd,115199,1,62,2,0
gst_133,gst,379801,2,63,2,0
hmv_101,hmv,223198,1,62,2,0
djm_052,djm,111602,1,78,2,0
gux_254,gux,628201,2,105,2,0
hig_221,hig,638998,1,98,2,0
fcr_370,fcr,801000,1,69,2,0
xjj_106,xjj,259200,1,75,2,0
sha_255,sha,550801,2,72,2,0
zzp_206,zzp,525600,1,85,2,0
xog_103,xog,370802,1,75,2,0
sxb_266,sxb,838799,2,66,2,0
mju_001,mju,1799,2,64,2,0
oac_076,oac,201598,1,72,2,0
cti_216,cti,466199,1,88,2,0
efl_004,efl,14399,1,85,2,0
xtd_184,xtd,396000,1,109,2,0
hig_275,hig,777600,1,105,2,0
zgi_169,zgi,367199,1,63,2,0
kqu_216,kqu,468001,1,116,2,0
wsy_422,wsy,919801,1,68,2,0
wbb_135,wbb,291599,1,68,2,0
hqw_224,hqw,806404,2,85,2,0
ojw_057,ojw,122399,1,92,2,0
dzw_084,dzw,239400,1,110,2,0
eoi_284,eoi,615602,1,102,2,0
hqw_089,hqw,320402,2,95,2,0
qpq_281,qpq,608400,1,64,2,0
pau_122,pau,266400,1,80,2,0
yry_141,yry,507598,2,85,2,0
qdh_062,qdh,230401,2,84,2,0
dce_316,dce,1151990,2,85,2,0
djm_192,djm,414000,1,79,2,0
xnq_098,xnq,394200,2,83,2,0
pvj_174,pvj,374400,1,91,2,0
dce_109,dce,392397,2,70,2,0
sdt_126,sdt,271800,1,114,2,0
dce_146,dce,525597,2,90,2,0
ggv_220,ggv,525600,2,85,2,0
cva_155,cva,482399,2,69,2,0
djm_143,djm,307802,1,103,2,0
erx_113,erx,453598,2,100,2,0
pau_066,pau,142200,1,74,2,0
qdh_133,qdh,437400,2,112,2,0
iag_245,iag,532800,1,71,2,0
dzw_142,dzw,412199,1,102,2,0
hww_052,hww,151200,1,65,2,0
fay_037,fay,133201,2,65,2,0
fcr_211,fcr,455400,1,86,2,0
efl_073,efl,163800,1,90,2,0
xjj_091,xjj,212401,1,85,2,0
sxb_173,sxb,563399,2,66,2,0
sdt_136,sdt,293402,1,99,2,0
ymo_059,ymo,149400,1,65,2,0
xlb_050,xlb,124199,2,95,2,0
wsy_119,wsy,259200,1,81,2,0
fzw_037,fzw,273598,2,116,2,0
jjw_042,jjw,90000,1,62,2,0
rkm_227,rkm,707400,2,100,2,0
kqu_251,kqu,543600,1,95,2,0
xnq_096,xnq,390600,2,81,2,0
dpc_159,dpc,342000,1,70,2,0
ipa_125,ipa,271801,1,107,2,0
snk_009,snk,19801,1,111,2,0
wzu_070,wzu,153001,1,71,2,0
hrw_145,hrw,388799,1,75,2,0
jtq_010,jtq,21599,2,85,2,0
xnq_110,xnq,421199,2,101,2,0
ohj_085,ohj,187199,1,88,2,0
rkm_272,rkm,864000,2,85,2,0
rkm_279,rkm,878400,2,81,2,0
wzu_078,wzu,172800,1,75,2,0
pvj_042,pvj,90000,1,80,2,0
eoi_408,eoi,882002,1,65,2,0
pug_159,pug,345600,1,84,2,0
kyq_064,kyq,176400,2,94,2,0
rpk_094,rpk,201600,1,65,2,0
ssq_031,ssq,111600,1,75,2,0
qki_272,qki,588602,1,73,2,0
cki_028,cki,106200,1,98,2,0
xkm_058,xkm,135001,1,70,2,0
buv_037,buv,115199,1,74,2,0
ilk_174,ilk,626395,1,80,2,0
mfu_082,mfu,176400,1,70,2,0
meg_036,meg,109800,2,109,2,0
psz_208,psz,450001,2,104,2,0
vgg_095,vgg,205199,1,94,2,0
sxb_097,sxb,266400,2,99,2,0
wtz_114,wtz,410401,1,100,2,0
qfa_014,qfa,46799,1,110,2,0
dce_333,dce,1216791,2,85,2,0
fgi_223,fgi,482399,1,68,2,0
sxb_188,sxb,606600,2,71,2,0
jht_048,jht,190800,2,74,2,0
wsy_382,wsy,831601,1,82,2,0
zgr_083,zgr,179999,1,63,2,0
kaz_036,kaz,192600,2,81,2,0
jvx_036,jvx,86400,2,65,2,0
vkb_060,vkb,129601,2,81,2,0
whm_105,whm,226800,1,73,2,0
fgi_158,fgi,342000,1,99,2,0
zvv_038,zvv,81001,1,88,2,0
utl_145,utl,356399,1,92,2,0
dzw_313,dzw,878401,1,63,2,0
yry_159,yry,575998,2,115,2,0
ryg_085,ryg,280801,2,90,2,0
zzp_115,zzp,304199,1,80,2,0
sha_222,sha,478802,2,70,2,0
dvh_080,dvh,172800,1,90,2,0
wzu_068,wzu,147601,1,70,2,0
cva_148,cva,467999,2,62,2,0
oup_093,oup,199800,1,70,2,0
wap_133,wap,327600,1,84,2,0
yfn_149,yfn,421201,2,75,2,0
eoi_151,eoi,325801,1,80,2,0
pug_137,pug,296998,1,93,2,0
dnd_013,dnd,61199,2,103,2,0
whm_094,whm,201601,1,67,2,0
jvx_100,jvx,241200,2,75,2,0
xat_106,xat,385202,2,75,2,0
mwx_031,mwx,66600,2,86,2,0
sxb_277,sxb,864000,2,65,2,0
uwv_065,uwv,172800,2,65,2,0
dft_165,dft,358201,1,115,2,0
fcr_185,fcr,399599,1,73,2,0
ggv_082,ggv,201600,2,113,2,0
soo_141,soo,313201,1,110,2,0
crw_129,crw,352800,1,70,2,0
cki_039,cki,134999,1,105,2,0
ing_237,ing,513000,1,70,2,0
sxb_082,sxb,233999,2,79,2,0
qdh_058,qdh,221401,2,81,2,0
zgr_082,zgr,178199,1,63,2,0
zvb_043,zvb,91799,2,71,2,0
buv_092,buv,234000,1,69,2,0
imi_164,imi,597600,2,86,2,0
ppp_051,ppp,183600,2,65,2,0
mkf_072,mkf,259198,1,105,2,0
kyq_058,kyq,163800,2,95,2,0
upx_131,upx,284404,1,92,2,0
ssq_068,ssq,244802,1,110,2,0
hqw_084,hqw,302402,2,95,2,0
fzw_063,fzw,336598,2,96,2,0
psz_223,psz,482401,2,110,2,0
dgz_086,dgz,185400,1,75,2,0
vni_051,vni,126000,1,111,2,0
ing_481,ing,1044000,1,65,2,0
bkh_098,bkh,255602,1,85,2,0
qdh_074,qdh,261000,2,91,2,0
ogw_098,ogw,210601,1,92,2,0
wap_084,wap,212399,1,70,2,0
iaz_158,iaz,518400,2,91,2,0
xgr_065,xgr,151200,1,93,2,0
hig_168,hig,478799,1,85,2,0
ymo_071,ymo,192598,1,76,2,0
upx_094,upx,205203,1,75,2,0
jwn_057,jwn,120601,1,72,2,0
lqy_149,lqy,320399,2,91,2,0
bkh_096,bkh,252002,1,84,2,0
eck_176,eck,496800,2,110,2,0
ilk_182,ilk,655195,1,75,2,0
psz_321,psz,694800,2,94,2,0
bkf_113,bkf,261000,2,66,2,0
iiz_150,iiz,325799,1,77,2,0
sha_282,sha,637201,2,65,2,0
whm_167,whm,360000,1,67,2,0
jht_067,jht,232200,2,88,2,0
xjo_216,xjo,467999,1,79,2,0
sxb_282,sxb,874800,2,62,2,0
xtd_107,xtd,230400,1,99,2,0
dft_173,dft,374400,1,115,2,0
psz_279,psz,604800,2,100,2,0
vkb_291,vkb,628200,2,74,2,0
wvi_098,wvi,210599,1,63,2,0
dft_101,dft,219602,1,88,2,0
hig_153,hig,426600,1,79,2,0
dpg_009,dpg,18000,1,69,2,0
yfn_105,yfn,270000,2,63,2,0
ise_225,ise,485997,1,69,2,0
eck_095,eck,307799,2,96,2,0
iiz_157,iiz,340201,1,83,2,0
eck_084,eck,277200,2,89,2,0
kqu_226,kqu,489602,1,111,2,0
rkm_237,rkm,737999,2,101,2,0
psz_253,psz,547204,2,108,2,0
jtq_042,jtq,90000,2,96,2,0
xlb_030,xlb,72002,2,111,2,0
hig_315,hig,901799,1,82,2,0
tlc_263,tlc,570599,1,98,2,0
iag_086,iag,187200,1,74,2,0
cti_097,cti,208799,1,99,2,0
zny_321,zny,684001,1,65,2,0
yfn_186,yfn,500401,2,64,2,0
wzu_056,wzu,122402,1,64,2,0
ggv_185,ggv,442799,2,68,2,0
hrw_155,hrw,410399,1,80,2,0
fna_225,fna,487801,1,90,2,0
fgi_106,fgi,230400,1,64,2,0
qpq_236,qpq,511200,1,88,2,0
sdt_140,sdt,302402,1,92,2,0
qdh_087,qdh,302401,2,100,2,0
utl_083,utl,199799,1,103,2,0
oup_069,oup,147599,1,64,2,0
psz_360,psz,779401,2,70,2,0
zgr_080,zgr,174599,1,64,2,0
gic_467,gic,1738804,2,80,2,0
xtd_062,xtd,133198,1,68,2,0
ing_231,ing,500400,1,70,2,0
ggv_144,ggv,345600,2,70,2,0
zny_221,zny,466202,1,65,2,0
efl_055,efl,125999,1,95,2,0
abs_023,abs,72000,2,62,2,0
ipa_183,ipa,395999,1,92,2,0
jht_070,jht,239400,2,90,2,0
psz_278,psz,601200,2,100,2,0
zny_223,zny,469802,1,65,2,0
oli_015,oli,34200,1,108,2,0
xtd_134,xtd,288000,1,104,2,0
lqy_129,lqy,277200,2,88,2,0
zvv_177,zvv,381600,1,67,2,0
gux_260,gux,640801,2,105,2,0
sha_241,sha,520201,2,75,2,0
dzw_325,dzw,923400,1,65,2,0
iaz_073,iaz,270000,2,106,2,0
kqu_148,kqu,320401,1,95,2,0
bkf_071,bkf,165602,2,83,2,0
dft_078,dft,167400,1,63,2,0
eck_107,eck,334800,2,100,2,0
meg_156,meg,505800,2,87,2,0
cpf_070,cpf,151199,2,63,2,0
eoi_135,eoi,291602,1,71,2,0
oac_021,oac,59398,1,76,2,0
fuv_195,fuv,424800,1,89,2,0
cti_122,cti,262801,1,85,2,0
xog_054,xog,194401,1,75,2,0
tmx_126,tmx,322202,1,94,2,0
ang_069,ang,259196,2,65,2,0
ing_216,ing,468001,1,70,2,0
zgi_085,zgi,183601,1,108,2,0
fgi_227,fgi,491402,1,66,2,0
kqu_315,kqu,682200,1,77,2,0
fzw_106,fzw,435598,2,90,2,0
crw_119,crw,331199,1,67,2,0
dce_248,dce,896395,2,100,2,0
cpf_075,cpf,161999,2,65,2,0
soo_087,soo,192601,1,69,2,0
ilk_091,ilk,327598,1,100,2,0
ben_016,ben,284400,2,65,2,0
qdh_127,qdh,421201,2,115,2,0
hqw_201,hqw,723604,2,90,2,0
whm_149,whm,320402,1,75,2,0
wbb_152,wbb,334800,1,64,2,0
dwc_092,dwc,219598,1,74,2,0
eoi_194,eoi,421201,1,80,2,0
cti_093,cti,199800,1,105,2,0
fzw_055,fzw,313198,2,102,2,0
zny_334,zny,712802,1,65,2,0
pvj_141,pvj,304202,1,103,2,0
mkf_054,mkf,194398,1,100,2,0
sta_123,sta,305999,1,75,2,0
pjj_130,pjj,280798,1,105,2,0
ise_198,ise,426597,1,85,2,0
dpc_149,dpc,320400,1,70,2,0
ing_260,ing,563399,1,64,2,0
frv_039,frv,84600,1,63,2,0
iaz_104,iaz,358200,2,110,2,0
pjj_158,pjj,340199,1,82,2,0
ipa_143,ipa,309599,1,105,2,0
vxf_161,vxf,347399,1,113,2,0
xgr_066,xgr,153001,1,92,2,0
eon_167,eon,361799,2,65,2,0
azm_132,azm,590400,2,95,2,0
fuv_182,fuv,396000,1,106,2,0
lij_093,lij,199801,1,88,2,0
kqu_108,kqu,234001,1,70,2,0
dce_295,dce,1072790,2,100,2,0
oac_052,oac,138598,1,86,2,0
dzw_049,dzw,142199,1,75,2,0
cpf_086,cpf,185399,2,75,2,0
pvj_176,pvj,379800,1,88,2,0
hig_171,hig,485998,1,85,2,0
hig_237,hig,674999,1,107,2,0
ijc_102,ijc,221397,1,115,2,0
sha_233,sha,502202,2,71,2,0
hcg_056,hcg,122402,2,80,2,0
erx_073,erx,352800,2,111,2,0
lij_040,lij,86400,1,90,2,0
ing_247,ing,534599,1,70,2,0
vxf_118,vxf,253799,1,64,2,0
lij_106,lij,228599,1,68,2,0
azm_133,azm,593999,2,88,2,0
dft_166,dft,360001,1,115,2,0
erx_047,erx,297000,2,105,2,0
hsq_234,hsq,675000,1,78,2,0
lqy_097,lqy,208800,2,67,2,0
hcg_118,hcg,255601,2,114,2,0
xtd_085,xtd,183599,1,83,2,0
vgg_091,vgg,196199,1,97,2,0
vkb_338,vkb,729001,2,64,2,0
rpk_090,rpk,194401,1,65,2,0
zkg_052,zkg,111600,1,71,2,0
ggv_147,ggv,351000,2,70,2,0
rkm_302,rkm,950400,2,70,2,0
jwn_092,jwn,194400,1,65,2,0
zgi_036,zgi,77399,1,70,2,0
qki_179,qki,388802,1,90,2,0
frv_103,frv,223199,1,116,2,0
dft_112,dft,243001,1,100,2,0
snk_149,snk,421200,1,62,2,0
ymo_075,ymo,199799,1,79,2,0
imi_153,imi,574201,2,93,2,0
vxf_157,vxf,338399,1,115,2,0
gkf_138,gkf,296999,2,65,2,0
qki_148,qki,320403,1,85,2,0
dft_103,dft,223201,1,89,2,0
kqu_101,kqu,219601,1,66,2,0
xlb_003,xlb,5401,2,99,2,0
eih_062,eih,158399,1,65,2,0
rkm_233,rkm,720000,2,100,2,0
qpq_261,qpq,565198,1,86,2,0
eoi_355,eoi,768601,1,68,2,0
crw_125,crw,345600,1,70,2,0
xjo_246,xjo,532799,1,85,2,0
jtq_018,jtq,37799,2,89,2,0
jtq_076,jtq,163800,2,89,2,0
xjo_217,xjo,469798,1,79,2,0
vgg_115,vgg,248401,1,74,2,0
jht_141,jht,392400,2,68,2,0
ilk_085,ilk,305998,1,90,2,0
hqw_077,hqw,277201,2,80,2,0
rkm_257,rkm,820798,2,95,2,0
ykj_058,ykj,127801,1,100,2,0
wsy_272,wsy,588601,1,112,2,0
psz_395,psz,982801,2,65,2,0
zzp_166,zzp,426600,1,106,2,0
ics_001,ics,3601,1,68,2,0
dzw_168,dzw,478801,1,69,2,0
psz_355,psz,768600,2,72,2,0
hcg_084,hcg,181801,2,99,2,0
djm_145,djm,313200,1,102,2,0
soo_122,soo,270000,1,86,2,0
abs_015,abs,54001,2,65,2,0
buv_041,buv,124198,1,74,2,0
pcq_065,pcq,432000,2,82,2,0
ing_479,ing,1040400,1,65,2,0
cem_063,cem,136799,1,62,2,0
buv_085,buv,219600,1,66,2,0
tmx_110,tmx,279000,1,113,2,0
xhj_064,xhj,183598,1,65,2,0
gmt_087,gmt,261000,2,79,2,0
gmt_032,gmt,72000,2,115,2,0
grt_121,grt,262801,1,71,2,0
zzp_184,zzp,478798,1,92,2,0
zzp_155,zzp,403198,1,109,2,0
djm_121,djm,261001,1,115,2,0
eck_076,eck,261000,2,86,2,0
rkm_193,rkm,590399,2,77,2,0
cki_029,cki,108000,1,98,2,0
mkf_098,mkf,352796,1,80,2,0
kqu_330,kqu,714600,1,70,2,0
gkf_320,gkf,691200,2,70,2,0
ggv_099,ggv,239400,2,106,2,0
frv_115,frv,252000,1,109,2,0
jwn_083,jwn,174600,1,69,2,0
meg_134,meg,449999,2,92,2,0
oac_040,oac,108000,1,90,2,0
cpf_073,cpf,156598,2,64,2,0
iag_098,iag,212399,1,84,2,0
tmx_006,tmx,12601,1,73,2,0
wvi_058,wvi,124198,1,67,2,0
dpc_160,dpc,345600,1,70,2,0
whm_138,whm,297000,1,75,2,0
fna_219,fna,475201,1,90,2,0
jvx_039,jvx,91800,2,65,2,0
yfn_130,yfn,347399,2,80,2,0
hsq_054,hsq,207001,1,73,2,0
tcn_085,tcn,234000,2,80,2,0
pjj_080,pjj,172798,1,66,2,0
iag_109,iag,237598,1,96,2,0
ing_482,ing,1047599,1,65,2,0
wsy_123,wsy,266400,1,86,2,0
sha_158,sha,340202,2,65,2,0
ezh_126,ezh,363600,2,74,2,0
jvx_053,jvx,131401,2,77,2,0
kyq_017,kyq,44999,2,81,2,0
sxb_213,sxb,682199,2,83,2,0
zny_218,zny,459002,1,65,2,0
lij_055,lij,118799,1,90,2,0
ijc_228,ijc,493198,1,66,2,0
djm_227,djm,489600,1,62,2,0
whm_116,whm,250201,1,75,2,0
pjj_113,pjj,243001,1,95,2,0
wzu_171,wzu,379802,1,83,2,0
gux_250,gux,619199,2,105,2,0
lij_096,lij,206999,1,87,2,0
utl_134,utl,327601,1,106,2,0
eoi_291,eoi,630002,1,100,2,0
wap_085,wap,214199,1,70,2,0
pug_203,pug,439201,1,99,2,0
zny_300,zny,639002,1,63,2,0
ojw_132,ojw,284399,1,91,2,0
ojw_032,ojw,68399,1,75,2,0
djm_122,djm,262801,1,115,2,0
pvj_126,pvj,271800,1,96,2,0
cti_052,cti,111600,1,96,2,0
hrw_175,hrw,466199,1,85,2,0
oup_090,oup,194400,1,70,2,0
ise_176,ise,379798,1,76,2,0
mfm_077,mfm,223198,1,72,2,0
tlc_251,tlc,543601,1,70,2,0
zzp_102,zzp,262800,1,71,2,0
xhj_099,xhj,280798,1,64,2,0
zzp_125,zzp,325800,1,82,2,0
sdt_071,sdt,153001,1,98,2,0
cxh_103,cxh,252002,1,68,2,0
dzw_146,dzw,421199,1,96,2,0
hqw_133,hqw,478803,2,100,2,0
jhp_126,jhp,273601,1,74,2,0
imi_174,imi,619200,2,81,2,0
ijc_164,ijc,356399,1,87,2,0
eoi_143,eoi,307803,1,77,2,0
ipa_080,ipa,174600,1,96,2,0
pcq_006,pcq,12600,2,80,2,0
qki_113,qki,243002,1,70,2,0
efl_003,efl,12598,1,85,2,0
sxb_101,sxb,275400,2,103,2,0
wvi_092,wvi,197999,1,66,2,0
ics_006,ics,14400,1,70,2,0
qki_127,qki,273603,1,74,2,0
imi_148,imi,563401,2,98,2,0
rpk_029,rpk,61200,1,106,2,0
lij_051,lij,109800,1,90,2,0
gst_161,gst,468001,2,87,2,0
fgi_226,fgi,489600,1,66,2,0
ohj_062,ohj,133201,1,63,2,0
sha_272,sha,615601,2,65,2,0
ogw_055,ogw,118801,1,66,2,0
xog_055,xog,198001,1,75,2,0
sxb_276,sxb,860401,2,65,2,0
djm_062,djm,133202,1,89,2,0
azm_124,azm,574200,2,110,2,0
vtw_023,vtw,532799,1,65,2,0
uwv_054,uwv,149400,2,65,2,0
ijc_216,ijc,467998,1,76,2,0
wzu_152,wzu,338400,1,102,2,0
zzp_193,zzp,498599,1,85,2,0
vxf_190,vxf,410400,1,84,2,0
buv_104,buv,259200,1,63,2,0
dce_131,dce,471597,2,75,2,0
kyq_066,kyq,181800,2,92,2,0
cki_014,cki,41399,1,63,2,0
ggv_277,ggv,666000,2,95,2,0
ing_501,ing,1087198,1,63,2,0
qdh_138,qdh,455399,2,106,2,0
ing_238,ing,514799,1,70,2,0
zny_394,zny,842401,1,75,2,0
dwc_089,dwc,212399,1,70,2,0
rer_031,rer,66598,1,65,2,0
eon_155,eon,336597,2,67,2,0
tjj_076,tjj,201601,1,65,2,0
ilk_126,ilk,453598,1,90,2,0
hsq_051,hsq,167399,1,64,2,0
xkm_044,xkm,106199,1,75,2,0
ykj_032,ykj,71999,1,63,2,0
pau_096,pau,208802,1,75,2,0
sxb_090,sxb,251998,2,91,2,0
xlb_040,xlb,93601,2,101,2,0
dwc_157,dwc,370800,1,89,2,0
iaz_042,iaz,180000,2,91,2,0
ggq_022,ggq,72000,2,77,2,0
wsy_125,wsy,271800,1,90,2,0
npg_025,npg,57600,1,65,2,0
ijc_083,ijc,179999,1,100,2,0
tlc_271,tlc,586800,1,112,2,0
upx_160,upx,347401,1,88,2,0
sxb_194,sxb,619200,2,74,2,0
qpq_242,qpq,523800,1,92,2,0
azm_064,azm,444600,2,71,2,0
hig_200,hig,575999,1,90,2,0
hfh_045,hfh,162002,1,65,2,0
hcg_087,hcg,189002,2,102,2,0
meg_032,meg,102600,2,105,2,0
dvh_122,dvh,262801,1,69,2,0
meg_195,meg,624600,2,66,2,0
fpa_080,fpa,219601,1,65,2,0
vgg_061,vgg,131401,1,108,2,0
cki_032,cki,118799,1,103,2,0
ykj_050,ykj,111601,1,89,2,0
snk_016,snk,54000,1,102,2,0
imi_128,imi,520200,2,113,2,0
ipa_128,ipa,277200,1,105,2,0
ise_195,ise,421197,1,85,2,0
qpq_252,qpq,545399,1,93,2,0
jtq_050,jtq,107999,2,100,2,0
iag_232,iag,503998,1,81,2,0
